,fr_w,nmot_w,rl_w,nearest_rpm,nearest_load,weight
3355,1.0199,2303.25,14.2734,2250.0,12.5,0.01784968423908581
3356,1.02234,2329.0,14.0391,2250.0,12.5,0.01226405491353228
3357,1.02951,2307.75,14.1094,2250.0,12.5,0.016567427774298617
3358,1.038,2288.25,14.1797,2250.0,12.5,0.024432136077225098
3359,1.0477,2291.0,14.1797,2250.0,12.5,0.022893930132304025
3360,1.05679,2305.5,14.0859,2250.0,12.5,0.01721588199545845
3361,1.11896,2300.25,14.0859,2250.0,12.5,0.01892652533599314
3362,1.12863,2287.0,14.1328,2250.0,12.5,0.025231626329706706
3363,1.14261,2279.0,14.1797,2250.0,12.5,0.03156595548568957
3364,1.15109,2288.0,14.1797,2250.0,12.5,0.024582285513413325
3365,1.16565,2296.0,14.0156,2250.0,12.5,0.02061192688537295
3366,1.17603,2291.0,14.0625,2250.0,12.5,0.02295552367288379
3367,1.13248,2279.25,14.1563,2250.0,12.5,0.03134177262797629
3368,1.14114,2271.75,14.1797,2250.0,12.5,0.04093378142179396
3369,1.1481,2273.5,14.1328,2250.0,12.5,0.03826608706300129
3370,1.14578,2279.0,14.1328,2250.0,12.5,0.03161275637945424
3371,1.14038,2272.0,14.1094,2250.0,12.5,0.040634879355043195
3372,1.12582,2271.5,14.1094,2250.0,12.5,0.04147759794934756
3373,1.16892,2265.0,14.1328,2250.0,12.5,0.05671249035887664
3374,1.15378,2266.5,14.1797,2250.0,12.5,0.052138458891432087
3375,1.14197,2266.0,13.9922,2250.0,12.5,0.054076854024940245
3376,1.13513,2274.0,14.0391,2250.0,12.5,0.037680252909857534
3377,1.13492,2260.75,13.8516,2250.0,12.5,0.0763265555352018
3378,1.13413,2250.25,14.0859,2250.0,12.5,0.35262174265665214
3379,1.08554,2253.25,14.0156,2250.0,12.5,0.17344248647148608
3380,1.08649,2257.5,13.9219,2250.0,12.5,0.10078714762293511
3381,1.08392,2243.25,14.0156,2250.0,12.5,0.1079260922120532
3382,1.07871,2254.25,14.0156,2250.0,12.5,0.14780655078633087
3383,1.07327,2257.5,13.9219,2250.0,12.5,0.10078714762293511
3384,1.11917,2237.75,13.875,2250.0,12.5,0.06837606837606838
3385,1.11347,2236.0,13.9688,2250.0,12.5,0.06072087826678325
3386,1.10614,2246.0,13.875,2250.0,12.5,0.1568627450980392
3387,1.10645,2244.0,13.8516,2250.0,12.5,0.11973753532257293
3388,1.10852,2229.5,13.9453,2250.0,12.5,0.043581910020788574
3389,1.11054,2227.5,14.0156,2250.0,12.5,0.03997505556532724
3390,1.06509,2232.25,13.875,2250.0,12.5,0.049689440993788817
3391,1.07703,2219.75,13.8984,2250.0,12.5,0.03062937234290195
3392,1.08438,2225.25,13.8516,2250.0,12.5,0.03689819051273726
3393,1.09387,2220.5,13.8281,2250.0,12.5,0.0314187777467081
3394,1.09949,2214.0,13.8516,2250.0,12.5,0.026074531440670012
3395,1.10458,2212.5,13.9219,2250.0,12.5,0.02504890799285605
3396,1.15878,2221.5,13.9453,2250.0,12.5,0.03231508500483111
3397,1.16229,2220.0,13.8281,2250.0,12.5,0.03093284170736913
3398,1.16376,2200.75,13.9219,2250.0,12.5,0.019352878450376317
3399,1.16654,2205.5,13.875,2250.0,12.5,0.021333333333333333
3400,1.17624,2194.75,13.8516,2250.0,12.5,0.017360628871420238
3401,1.18402,2195.75,13.875,2250.0,12.5,0.017660044150110375
3402,1.13663,2201.0,13.875,2250.0,12.5,0.019464720194647202
3403,1.14517,2189.0,13.8516,2250.0,12.5,0.015784920980685572
3404,1.14865,2180.0,13.8984,2250.0,12.5,0.013812459943866163
3405,1.15091,2186.5,13.9688,2250.0,12.5,0.015158681073477159
3406,1.15094,2190.5,13.9688,2250.0,12.5,0.016137152889841338
3407,1.14572,2172.25,14.1328,2250.0,12.5,0.012440472339853799
3408,1.1951,2181.75,14.1094,2250.0,12.5,0.01411245367587081
3409,1.19318,2187.75,13.9688,2250.0,12.5,0.015451460781102246
3410,1.1889,2175.5,13.9922,2250.0,12.5,0.012988328687841107
3411,1.18597,2173.75,14.0156,2250.0,12.5,0.012695897701534679
3412,1.18283,2176.25,14.1094,2250.0,12.5,0.01309596460946524
3413,1.17926,2170.0,14.0391,2250.0,12.5,0.012115470122644903
3414,1.1214,2162.25,14.1094,2250.0,12.5,0.011066917221672566
3415,1.11469,2162.25,14.0625,2250.0,12.5,0.011072664359861591
3416,1.10526,2167.5,14.2266,2250.0,12.5,0.011733425949175492
3417,1.0975,2167.75,14.4141,2250.0,12.5,0.011742036844163209
3418,1.08795,2159.0,14.625,2250.0,12.5,0.010624169986719787
3419,1.07755,2155.75,14.8594,2250.0,12.5,0.010244914936471283
3420,1.1181,2155.0,14.9531,2250.0,12.5,0.01015712049696759
3421,1.1106,2163.5,14.9063,2250.0,12.5,0.011122691068367845
3422,1.10248,2163.25,14.5313,2250.0,12.5,0.011138176880931775
3423,1.09345,2153.75,14.4375,2250.0,12.5,0.010081915563957152
3424,1.08966,2139.75,14.3203,2250.0,12.5,0.008844055423926531
3425,1.08627,2142.5,14.3906,2250.0,12.5,0.009058742320451197
3426,1.03424,2158.0,14.1094,2250.0,12.5,0.010569774250761553
3427,1.03256,2153.75,14.0859,2250.0,12.5,0.010117781089664789
3428,1.03146,2137.0,14.2031,2250.0,12.5,0.008642810780350741
3429,1.03149,2136.75,14.2266,2250.0,12.5,0.008622429007230769
3430,1.0293,2145.75,14.2031,2250.0,12.5,0.009349892616483299
3431,1.02786,2144.0,14.1563,2250.0,12.5,0.009203331974307978
3432,1.07761,2137.5,14.2031,2250.0,12.5,0.008680321970502529
3433,1.07687,2134.25,14.1328,2250.0,12.5,0.008447173069060707
3434,1.07614,2135.75,14.1328,2250.0,12.5,0.008555578750680169
3435,1.07721,2139.25,14.1328,2250.0,12.5,0.008819679880899043
3436,1.08142,2131.0,14.0859,2250.0,12.5,0.00822463788975531
3437,1.08356,2122.0,14.1328,2250.0,12.5,0.007655045287247919
3438,1.03992,2118.25,14.1563,2250.0,12.5,0.007440127434502699
3439,1.0452,2129.0,14.1328,2250.0,12.5,0.008088468432325403
3440,1.05139,2130.5,14.0859,2250.0,12.5,0.008190954074139603
3441,1.05704,2118.75,14.1563,2250.0,12.5,0.007467908530069161
3442,1.05814,2115.5,14.1563,2250.0,12.5,0.007290952001475689
3443,1.05811,2110.25,14.1328,2250.0,12.5,0.007023320232499993
3444,1.10773,2119.5,14.1328,2250.0,12.5,0.007511296990673973
3445,1.10425,2118.5,14.0859,2250.0,12.5,0.007457905715664361
3446,1.10169,2103.25,14.1328,2250.0,12.5,0.0066942111139970594
3447,1.09869,2107.75,14.2031,2250.0,12.5,0.00689878312364482
3448,1.09995,2111.75,14.1797,2250.0,12.5,0.007095736384878418
3449,1.09985,2097.25,14.5313,2250.0,12.5,0.006419255712977104
3450,1.05225,2095.75,15.6094,2250.0,17.5,0.006363727769907968
3451,1.05426,2113.5,18.75,2250.0,17.5,0.007207207207207207
3452,1.05508,2131.25,20.25,2250.0,17.5,0.00816326530612245
3453,1.05225,2152.25,21.9375,2250.0,25.0,0.009821976672805401
3454,1.05243,2097.25,23.2266,2250.0,25.0,0.006429900580877218
3455,1.04959,2064.75,25.6406,2250.0,25.0,0.005350723899436354
3456,1.10999,2105.5,27.5625,2250.0,25.0,0.006753904601097509
3457,1.10388,2137.75,30.1641,2250.0,35.0,0.008468411554639461
3458,1.09454,2088.0,32.6719,2250.0,35.0,0.006048578553796965
3459,1.08539,2088.75,34.9453,2250.0,35.0,0.006161251029699079
3460,1.07178,2125.0,35.625,2250.0,35.0,0.007897334649555774
3461,1.06036,2098.75,36.6328,2250.0,35.0,0.006498452068717232
3462,0.9805,2087.5,36.9844,2250.0,35.0,0.006042865671930406
3463,0.971131,2119.0,37.2422,2250.0,35.0,0.007449222375676203
3464,0.960145,2119.75,37.2188,2250.0,35.0,0.0074923877340621935
3465,0.947419,2096.0,35.9766,2250.0,35.0,0.006411218092970356
3466,0.936646,2099.5,33.9141,2250.0,35.0,0.0065536854978081194
3467,0.925385,2109.0,31.9219,2250.0,35.0,0.006892839098389074
3468,0.987794,2098.5,30.7266,2250.0,35.0,0.006378633109953602
3469,0.980836,2105.0,29.7422,2250.0,25.0,0.006633842414400215
3470,0.975648,2113.25,29.2266,2250.0,25.0,0.007043414196423918
3471,0.972901,2097.25,29.1563,2250.0,25.0,0.006332869556186169
3472,0.970063,2099.75,29.1328,2250.0,25.0,0.006435718753941878
3473,0.967805,2108.75,29.0156,2250.0,25.0,0.006836877570665967
3474,0.896027,2099.0,28.7813,2250.0,25.0,0.006419255712977104
3475,0.893372,2107.0,29.2969,2250.0,25.0,0.006743229292048587
3476,0.890992,2113.25,30.0938,2250.0,35.0,0.007009860069173299
3477,0.887177,2106.75,31.0547,2250.0,35.0,0.006747852327300528
3478,0.884522,2104.25,30.5391,2250.0,35.0,0.0066132798627612155
3479,0.882844,2108.5,30.2813,2250.0,35.0,0.006792615340306632
3480,0.951569,2106.5,31.0781,2250.0,35.0,0.0067375501863269505
3481,0.953034,2111.75,33.0938,2250.0,35.0,0.007084350527996644
3482,0.955231,2110.25,35.0391,2250.0,35.0,0.007102822590669307
3483,0.960297,2103.25,36.5625,2250.0,35.0,0.006697362913352867
3484,0.966065,2111.0,37.1719,2250.0,35.0,0.0070337387345882
3485,0.974763,2113.25,37.6641,2250.0,35.0,0.00712179189981633
3486,0.915864,2111.75,37.6875,2250.0,35.0,0.007045354469396741
3487,0.923951,2112.25,37.9922,2250.0,35.0,0.00705506193638874
3488,0.929688,2104.75,38.6719,2250.0,35.0,0.006670139586011117
3489,0.933503,2112.5,39.2578,2250.0,35.0,0.007004871187423735
3490,0.935364,2115.5,40.3594,2250.0,35.0,0.00709927771948482
3491,0.937195,2115.75,42.1406,2250.0,47.5,0.007111900057890867
3492,1.0029,2130.75,43.5469,2250.0,47.5,0.008051328831567006
3493,1.00308,2131.75,44.1797,2250.0,47.5,0.008158583278330885
3494,1.00845,2122.75,44.9063,2250.0,47.5,0.0076427065269478005
3495,1.01093,2130.75,45.4219,2250.0,47.5,0.008174736630422608
3496,1.01578,2131.5,45.7969,2250.0,47.5,0.008250614051950817
3497,1.02213,2131.5,46.0781,2250.0,47.5,0.008269800590298367
3498,0.970856,2124.75,46.3594,2250.0,47.5,0.007849872753562664
3499,0.974946,2117.75,46.5938,2250.0,47.5,0.007453997653481538
3500,0.976777,2135.75,46.875,2250.0,47.5,0.008629989212513484
3501,0.976319,2131.25,46.2422,2250.0,47.5,0.00826393009376255
3502,0.972321,2137.0,46.0781,2250.0,47.5,0.008663867082416768
3503,0.969361,2153.25,46.0547,2250.0,47.5,0.01008112279513243
3504,1.02295,2144.0,45.9609,2250.0,47.5,0.00921326968806633
3505,1.01978,2139.5,46.125,2250.0,47.5,0.008859357696566999
3506,1.02002,2149.5,45.9141,2250.0,47.5,0.009700647712247747
3507,1.02252,2146.25,45.9141,2250.0,47.5,0.009404161717726562
3508,1.02347,2151.75,45.8438,2250.0,47.5,0.009910193823570801
3509,1.02454,2157.0,45.9141,2250.0,47.5,0.010461794051214666
3510,0.969117,2154.0,45.5391,2250.0,47.5,0.010105001066077611
3511,0.968873,2152.25,44.6953,2250.0,47.5,0.00984691008884867
3512,0.964753,2157.75,43.875,2250.0,47.5,0.01032258064516129
3513,0.9628,2159.5,42.0469,2250.0,47.5,0.010314265350978978
3514,0.956483,2153.75,40.1484,2250.0,35.0,0.009765777590274848
3515,1.02029,2157.0,39.0938,2250.0,35.0,0.010194324208053924
3516,1.01566,2164.5,38.4141,2250.0,35.0,0.011121726180877083
3517,1.01129,2158.25,38.0156,2250.0,35.0,0.010442162947864368
3518,1.00943,2158.5,37.7344,2250.0,35.0,0.010500407415807734
3519,1.00626,2163.5,37.4766,2250.0,35.0,0.011114000751306452
3520,1.00409,2159.75,37.4531,2250.0,35.0,0.01067200551529245
3521,0.933137,2160.5,37.2188,2250.0,35.0,0.010785299205770565
3522,0.929414,2163.5,37.0781,2250.0,35.0,0.011163442850428843
3523,0.925507,2159.0,37.1016,2250.0,35.0,0.010626811871424079
3524,0.922486,2166.5,37.125,2250.0,35.0,0.011544011544011544
3525,0.919648,2166.75,37.0313,2250.0,35.0,0.011589996905470827
3526,0.918336,2158.5,36.2344,2250.0,35.0,0.010668441895398062
3527,0.987366,2160.5,35.4375,2250.0,35.0,0.010996563573883162
3528,0.992127,2159.0,34.0781,2250.0,35.0,0.010761725707287518
3529,0.993256,2162.0,32.7656,2250.0,35.0,0.010960777952175935
3530,0.996857,2162.75,32.0391,2250.0,35.0,0.010963601937926278
3531,1.00028,2157.75,31.3125,2250.0,35.0,0.010315925209542231
3532,1.00021,2161.75,31.0078,2250.0,35.0,0.010724757674100353
3533,0.927857,2162.25,30.75,2250.0,35.0,0.010752688172043012
3534,0.930817,2154.5,30.3984,2250.0,35.0,0.009891040300054598
3535,0.929719,2157.75,30.0703,2250.0,35.0,0.01018540492586553
3536,0.929658,2156.75,29.625,2250.0,25.0,0.010113780025284451
3537,0.926697,2155.25,29.1563,2250.0,25.0,0.010009378787924284
3538,0.927064,2157.25,28.3359,2250.0,25.0,0.010300156871389151
3539,0.998444,2151.0,27.2813,2250.0,25.0,0.00977695825141057
3540,0.998261,2149.25,25.0547,2250.0,25.0,0.009822729206018977
3541,0.997163,2146.75,23.0391,2250.0,25.0,0.00941522951034216
3542,0.995759,2143.5,22.2422,2250.0,25.0,0.009069653122046694
3543,0.999268,2149.0,21.75,2250.0,25.0,0.009501187648456057
3544,0.99997,2145.75,21.7969,2250.0,25.0,0.009220575529883424
3545,0.939027,2140.0,22.9922,2250.0,25.0,0.008848946709873124
3546,0.941071,2144.0,24.4688,2250.0,25.0,0.009299626526998676
3547,0.942445,2135.0,25.8516,2250.0,25.0,0.008557863135806441
3548,0.945496,2141.25,26.5313,2250.0,25.0,0.008986235782651713
3549,0.947541,2143.0,26.8828,2250.0,25.0,0.009100605372269362
3550,0.949891,2128.25,27.3516,2250.0,25.0,0.007993502880858438
3551,1.0192,2134.75,27.5391,2250.0,25.0,0.008418280801858082
3552,1.01968,2135.0,27.7031,2250.0,25.0,0.008424379818218732
3553,1.0163,2129.0,28.2656,2250.0,25.0,0.007983037641619088
3554,1.00894,2132.0,29.7891,2250.0,25.0,0.008078255678407873
3555,1.00571,2129.75,31.125,2250.0,35.0,0.007992007992007992
3556,0.998658,2130.25,33.0938,2250.0,35.0,0.008152869565500969
3557,0.924561,2134.0,35.4141,2250.0,35.0,0.00851686466957546
3558,0.922791,2129.75,36.6094,2250.0,35.0,0.008139385346176198
3559,0.921662,2127.5,37.875,2250.0,35.0,0.00791295746785361
3560,0.921204,2131.0,38.9063,2250.0,35.0,0.008070614649941125
3561,0.918915,2129.5,40.2188,2250.0,35.0,0.007891488871422393
3562,0.916993,2129.0,41.0391,2250.0,35.0,0.0078101142541614245
3563,0.983216,2128.25,41.6953,2250.0,47.5,0.007778789884772786
3564,0.982484,2137.5,42.8203,2250.0,47.5,0.008461690121061401
3565,0.982331,2136.75,43.7109,2250.0,47.5,0.00847176910023882
3566,0.988007,2129.75,44.1328,2250.0,47.5,0.008024574456816555
3567,0.995179,2138.25,44.4375,2250.0,47.5,0.008634646519158122
3568,1.00275,2138.75,44.4844,2250.0,47.5,0.008675615274635277
3569,0.948945,2132.25,44.8125,2250.0,47.5,0.008234688625836336
3570,0.955537,2140.5,45.0,2250.0,47.5,0.008849557522123894
3571,0.959138,2139.75,44.8359,2250.0,47.5,0.008778544534873207
3572,0.959779,2135.75,45.0703,2250.0,47.5,0.00849764232913578
3573,0.95868,2141.75,45.1406,2250.0,47.5,0.008959818796624658
3574,0.957123,2138.5,44.0625,2250.0,47.5,0.00862533692722372
3575,1.01441,2141.0,44.2734,2250.0,47.5,0.008831846933494427
3576,1.01526,2143.0,41.9063,2250.0,47.5,0.008803305112871576
3577,1.01703,2139.25,41.6719,2250.0,47.5,0.008504985197073264
3578,1.02255,2140.25,39.6797,2250.0,35.0,0.008663281633756304
3579,1.02472,2142.5,39.1875,2250.0,35.0,0.00887409872434831
3580,1.02808,2141.0,38.6016,2250.0,35.0,0.008802692919818032
3581,0.956849,2142.5,37.9219,2250.0,35.0,0.008974896317510292
3582,0.959504,2140.25,37.6172,2250.0,35.0,0.008820893521230127
3583,0.955018,2142.25,37.6172,2250.0,35.0,0.008979304498990726
3584,0.950593,2141.0,37.2656,2250.0,35.0,0.008907448051762962
3585,0.946229,2132.0,36.1406,2250.0,35.0,0.008323580871079385
3586,0.942017,2133.25,35.3438,2250.0,35.0,0.008467845051984101
3587,1.00827,2137.5,34.2422,2250.0,35.0,0.008752137709635578
3588,1.00742,2135.5,33.0,2250.0,35.0,0.00851063829787234
3589,1.01007,2126.25,32.3672,2250.0,35.0,0.0078503534229111
3590,1.00928,2119.25,30.4453,2250.0,35.0,0.0073365041704357955
3591,1.00781,2129.75,28.4766,2250.0,25.0,0.008017535954639988
3592,0.940034,2122.5,27.2578,2250.0,25.0,0.007647727324870868
3593,0.940644,2119.0,26.2969,2250.0,25.0,0.007502049935144779
3594,0.940339,2127.25,25.8281,2250.0,25.0,0.008027093044443606
3595,0.94156,2114.75,25.7109,2250.0,25.0,0.007301353890051832
3596,0.937592,2111.75,25.6875,2250.0,25.0,0.007146047342563644
3597,0.937562,2112.75,25.6875,2250.0,25.0,0.007197480881691408
3598,1.00217,2111.5,26.3203,2250.0,25.0,0.007101248896643452
3599,1.00385,2109.25,27.6563,2250.0,25.0,0.006924905630848516
3600,1.00476,2108.5,28.2891,2250.0,25.0,0.006859223357576116
3601,1.00705,2102.75,29.0391,2250.0,25.0,0.006566458137844403
3602,1.00916,2098.0,29.4375,2250.0,25.0,0.006351726875744343
3603,1.00537,2097.75,29.8125,2250.0,25.0,0.006326611308817715
3604,0.936555,2098.75,30.1641,2250.0,35.0,0.006365943728877003
3605,0.9339,2094.75,31.2188,2250.0,35.0,0.006248781487609915
3606,0.931458,2090.75,32.1094,2250.0,35.0,0.0061296820043569775
3607,0.926209,2095.25,32.9063,2250.0,35.0,0.0063353811396970544
3608,0.924256,2093.75,33.3047,2250.0,35.0,0.0062914726009513965
3609,0.921998,2085.25,33.7266,2250.0,35.0,0.005987185029163578
3610,0.990144,2090.5,34.2656,2250.0,35.0,0.006202150409590013
3611,0.989625,2089.25,34.7344,2250.0,35.0,0.006172245141825849
3612,0.989655,2085.0,34.9688,2250.0,35.0,0.0060229643585061115
3613,0.993562,2086.0,35.2734,2250.0,35.0,0.006050580432180859
3614,0.995637,2083.25,35.6016,2250.0,35.0,0.005939949486669566
3615,0.999207,2086.75,35.7891,2250.0,35.0,0.006059170220874932
3616,0.934754,2081.5,35.8828,2250.0,35.0,0.005869137025568309
3617,0.938996,2078.25,36.8203,2250.0,35.0,0.005728351271665341
3618,0.942689,2089.0,37.4531,2250.0,35.0,0.0060807610194031
3619,0.943513,2083.0,37.4297,2250.0,35.0,0.00586752191666124
3620,0.943726,2075.0,37.8047,2250.0,35.0,0.005592694151775652
3621,0.943787,2083.75,37.9453,2250.0,35.0,0.005875602910303633
3622,1.01077,2078.75,38.2969,2250.0,35.0,0.005696483389908908
3623,1.01065,2079.75,38.4141,2250.0,35.0,0.005725274970643653
3624,1.00992,2077.75,38.6484,2250.0,35.0,0.005652962378404779
3625,1.01459,2072.75,38.5781,2250.0,35.0,0.005499699991365471
3626,1.01578,2078.75,38.5547,2250.0,35.0,0.005688130067057365
3627,1.01895,2075.75,38.6016,2250.0,35.0,0.005591227587564216
3628,0.954743,2071.5,38.7188,2250.0,35.0,0.005457955188004725
3629,0.958405,2076.75,38.0625,2250.0,35.0,0.005639760310186817
3630,0.958497,2072.5,35.8594,2250.0,35.0,0.005575397776754382
3631,0.957185,2061.75,33.8203,2250.0,35.0,0.005251281706582534
3632,0.956147,2065.75,31.1719,2250.0,35.0,0.005288819805149301
3633,1.02454,2071.25,29.625,2250.0,25.0,0.005423728813559322
3634,1.02145,2061.75,28.1484,2250.0,25.0,0.005197548420361084
3635,1.01904,2062.75,27.1641,2250.0,25.0,0.005251711926795338
3636,1.0174,2060.5,24.8906,2250.0,25.0,0.005246330978430235
3637,1.01834,2056.0,23.7188,2250.0,25.0,0.0050947314363270655
3638,1.01932,2055.25,22.8984,2250.0,25.0,0.005054293217745017
3639,0.958253,2060.75,21.9844,2250.0,25.0,0.005174226556614317
3640,0.964478,2061.25,20.2734,2250.0,17.5,0.005194173799132988
3641,0.972047,2028.5,19.3594,2250.0,17.5,0.0044571344013221645
3642,0.979737,2006.5,20.5313,2250.0,17.5,0.004039893136746747
3643,0.983765,1997.0,20.9531,1750.0,17.5,0.003976884755049748
3644,0.988557,2009.5,19.4297,2250.0,17.5,0.0041079621755274725
3645,1.05942,2052.0,18.0469,2250.0,17.5,0.005011353220721545
3646,1.07401,2062.5,16.4531,2250.0,17.5,0.005275739144243456
3647,1.09186,2058.5,15.8906,2250.0,17.5,0.005151734022154517
3648,1.10678,2032.5,15.4922,2250.0,17.5,0.004534986970982432
3649,1.12485,2004.25,15.3984,2250.0,17.5,0.004018459194154268
3650,1.14362,1985.25,15.375,1750.0,17.5,0.004195070791819612
3651,1.10394,1982.0,15.3984,1750.0,17.5,0.0042534801974975925
3652,1.11121,1981.5,15.4219,1750.0,17.5,0.004262972545177917
3653,1.11508,2000.75,16.4531,2250.0,17.5,0.0039793566892389045
3654,1.11267,2021.0,18.3984,2250.0,17.5,0.004330909179102151
3655,1.10962,2044.25,21.8906,2250.0,25.0,0.0047650951065332315
3656,1.09418,2043.5,24.0703,2250.0,25.0,0.00479778073854158
3657,1.14056,1974.0,26.1094,1750.0,25.0,0.004422637891215491
3658,1.14188,1943.25,27.9609,1750.0,25.0,0.005070713637025134
3659,1.13495,2002.0,30.6328,2250.0,35.0,0.003946840790757447
3660,1.12387,2024.75,33.0,2250.0,35.0,0.004381161007667032
3661,1.11517,1972.75,36.2344,1750.0,35.0,0.004444752613959013
3662,1.10272,1985.75,38.9297,1750.0,35.0,0.004154899644631433
3663,1.0184,2035.5,40.2422,2250.0,35.0,0.00453017139450454
3664,1.00336,2001.5,42.4922,2250.0,47.5,0.003929152662511718
3665,0.988526,1973.0,44.5078,1750.0,47.5,0.00440543771988641
3666,0.973084,2010.25,43.4297,2250.0,47.5,0.0040846286031019485
3667,0.961518,1972.0,42.1641,1750.0,47.5,0.004379512814235519
3668,0.9534,1957.5,41.3438,1750.0,47.5,0.00465861223668359
3669,1.01267,2008.25,41.0391,2250.0,35.0,0.004019468698588483
3670,1.0058,2001.0,40.6406,2250.0,35.0,0.0039117417186471945
3671,0.999818,1977.25,41.9531,1750.0,47.5,0.004277216678236538
3672,0.998017,2005.25,43.1719,2250.0,47.5,0.003998750790253125
3673,0.994752,2001.25,43.7578,2250.0,47.5,0.003944894556913389
3674,0.993684,1970.5,44.4375,1750.0,47.5,0.004453103256331756
3675,0.93097,1995.5,45.1641,1750.0,47.5,0.004018712733974478
3676,0.935456,2006.0,46.5938,2250.0,47.5,0.004066591244954377
3677,0.940858,1987.75,47.9297,1750.0,47.5,0.004180956828694074
3678,0.943177,1996.25,48.3047,1750.0,47.5,0.004031368887588101
3679,0.946442,1995.5,48.1172,1750.0,47.5,0.004046662878990212
3680,0.951661,1984.0,48.4688,1750.0,47.5,0.004237848393516431
3681,1.01144,1984.25,49.1953,1750.0,47.5,0.004220383354301605
3682,1.01489,1994.75,49.9453,1750.0,47.5,0.0040290851599526665
3683,1.01926,2011.0,51.2344,2250.0,47.5,0.004102826683471845
3684,1.02179,2013.25,52.7344,2250.0,47.5,0.004115490541779637
3685,1.02972,2024.5,54.8906,2250.0,60.0,0.004317614051933989
3686,1.03433,2021.75,55.6406,2250.0,60.0,0.004280649665638455
3687,0.997895,1998.75,56.25,1750.0,60.0,0.0039447731755424065
3688,1.00201,2000.75,57.4453,2250.0,60.0,0.003955622660496423
3689,1.00281,2014.5,57.8672,2250.0,60.0,0.004190538769188477
3690,0.998688,2004.75,58.9219,2250.0,60.0,0.00404321223508368
3691,0.995728,2018.75,60.8438,2250.0,60.0,0.004290118398687567
3692,0.990693,2029.0,61.3125,2250.0,60.0,0.004478029666946544
3693,1.02667,2018.75,61.5703,2250.0,60.0,0.004276788627847967
3694,1.02609,2018.75,63.6328,2250.0,60.0,0.004239393461498676
3695,1.02747,2021.0,64.4063,2250.0,60.0,0.0042660969436401665
3696,1.02893,2020.75,64.8984,2250.0,60.0,0.0042526336560231755
3697,1.02762,2029.75,66.0,2250.0,70.0,0.004439511653718091
3698,1.03085,2035.75,66.5391,2250.0,70.0,0.004572245827711377
3699,0.9935,2033.0,67.9219,2250.0,70.0,0.004543841481728532
3700,0.993867,2022.75,68.4141,2250.0,70.0,0.004350930381198064
3701,0.993195,2014.5,68.9531,2250.0,70.0,0.004209695011806089
3702,0.991303,2033.25,69.4922,2250.0,70.0,0.0045817377431642764
3703,0.986542,2053.5,69.5625,2250.0,70.0,0.0050520997789706345
3704,0.981568,2033.75,70.2422,2250.0,70.0,0.004597866038414251
3705,1.01306,2055.0,70.8516,2250.0,70.0,0.005079968869950765
3706,1.00858,2062.75,71.0625,2250.0,70.0,0.005282271376691978
3707,1.00784,2040.25,71.3672,2250.0,70.0,0.004714374883319222
3708,1.0072,2049.25,71.8828,2250.0,70.0,0.004910800224718218
3709,1.00803,2067.25,72.1641,2250.0,70.0,0.005378828179250525
3710,1.00742,2051.5,72.75,2250.0,70.0,0.004944375772558714
3711,0.969849,2055.25,72.6094,2250.0,70.0,0.00504135422873834
3712,0.968446,2075.5,73.2422,2250.0,70.0,0.005594649724575394
3713,0.963227,2072.5,74.7656,2250.0,70.0,0.005456561405959438
3714,0.960816,2076.75,77.4609,2250.0,80.0,0.005656457326837457
3715,0.960267,2081.0,79.0781,2250.0,80.0,0.005850625344089903
3716,0.962403,2082.75,81.4688,2250.0,80.0,0.00589209916638581
3717,1.00092,2086.75,83.4609,2250.0,80.0,0.005962641664912657
3718,1.0036,2087.5,85.9219,2250.0,90.0,0.005967366857602515
3719,1.00501,2098.25,90.9609,2250.0,90.0,0.006505719503301328
3720,1.00406,2115.75,92.8594,2250.0,90.0,0.00724063677056015
3721,1.00626,2119.25,95.8125,2250.0,90.0,0.007269422989550204
3722,1.00476,2114.5,96.7031,2250.0,90.0,0.006983089053239769
3723,0.973908,2121.75,97.3828,2250.0,90.0,0.0073188868265892226
3724,0.972077,2119.5,98.0625,2250.0,90.0,0.007165248544558889
3725,0.968232,2139.5,98.5547,2250.0,90.0,0.008329536452966857
3726,0.963624,2140.75,99.1641,2250.0,107.5,0.008432705743262901
3727,0.95807,2140.5,100.313,2250.0,107.5,0.008497115229379626
3728,0.952485,2152.5,101.297,2250.0,107.5,0.009550824713714028
3729,0.979798,2161.25,101.367,2250.0,107.5,0.010429377470458788
3730,0.976075,2159.0,101.461,2250.0,107.5,0.010200022440049368
3731,0.957246,2178.75,102.258,2250.0,107.5,0.012904557889846693
3732,0.954102,2177.5,102.797,2250.0,107.5,0.012787233226346815
3733,0.952729,2194.75,103.641,2250.0,107.5,0.016636443793774644
3734,0.950532,2198.0,103.641,2250.0,107.5,0.017587365236813875
3735,0.950562,2203.75,104.672,2250.0,107.5,0.019968848596189942
3736,0.951752,2213.5,104.836,2250.0,107.5,0.024897918534010556
3737,0.951844,2221.5,105.539,2250.0,107.5,0.03178538507994025
3738,0.953248,2230.0,106.055,2250.0,107.5,0.04455335263978616
3739,0.956757,2238.25,105.961,2250.0,107.5,0.06998390370214849
3740,0.957703,2244.0,107.227,2250.0,107.5,0.1374948439433522
3741,0.960908,2243.25,108.023,2250.0,107.5,0.12087513598452804
3742,0.962434,2253.0,108.422,2250.0,107.5,0.20316944331572542
